6.46678646	3.49159241	#ICYMI: Popular Warri OAP &amp; Broadcaster Cheats Death After Fuel Tanker Climbed His Vehicle (Photos): An On-Air-Pers… https://t.co/idKUA34vvt
6.46678646	3.49159241	#ICYMI: Actors Guild Of Nigeria Members Involved In Motor Accident In Anambra When Returning From A Burial: Actors… https://t.co/5lWYZKTdwH
6.42857753	3.37280273	10 dead, many injured in multiple car accident along Abuja-Keffi expressway
6.46678646	3.49159241	NYSC Member With Earpiece Plugged In Mangled To Death By Train In Another Accident In Ikeja (Photos): Yet another r… https://t.co/1U8cdMQkGt
6.46678646	3.49159241	NYSC Member With Earpiece Plugged In Mangled To Death By Train In Another Accident In Ikeja (Photos): Yet another r… https://t.co/1U8cdMQkGt
6.46678646	3.49159241	Popular Warri OAP &amp; Broadcaster Cheats Death After Fuel Tanker Climbed His Vehicle (Photos): An On-Air-Personality… https://t.co/3kqmxeVX8T
6.46678646	3.49159241	Popular Warri OAP &amp; Broadcaster Cheats Death After Fuel Tanker Climbed His Vehicle (Photos): An On-Air-Personality… https://t.co/3kqmxeVX8T
6.46678646	3.49159241	Actors Guild Of Nigeria Members Involved In Motor Accident In Anambra When Returning From A Burial: Actors Guild Of… https://t.co/CEh2f2ivho
6.46678646	3.49159241	FYI: R.I.P: Driver Dies In Fatal Accident After Sacrificing Himself To Save His Passengers In Delta State… https://t.co/XFZztHFgAy
6.46678646	3.49159241	#ICYMI: R.I.P: Driver Dies In Fatal Accident After Sacrificing Himself To Save His Passengers In Delta State… https://t.co/sFTIh1Dne3
6.46678646	3.49159241	R.I.P: Driver Dies In Fatal Accident After Sacrificing Himself To Save His Passengers In Delta State… https://t.co/QPYWid31Ze
6.46678646	3.49159241	FYI: Nigerian Bride Marries In Hospital With Fractured Legs One Day After Surviving Accident (Photos)… https://t.co/xVsH9ITrXI
6.46678646	3.49159241	#ICYMI: Nigerian Bride Marries In Hospital With Fractured Legs One Day After Surviving Accident (Photos)… https://t.co/1cu0ndbS4Q
6.58333333	3.75	2007.
Toyota. 
Sienna.
Accident free 
2.4M only. @ Lagos State https://t.co/rLtTWFZ6Oi
6.46678646	3.49159241	FYI: Truck Driver Abandons Fully Loaded Vehicle After Early Morning Accident In Owerri, Imo State… https://t.co/gsNoHeb6pW
6.46678646	3.49159241	Nigerian Bride Marries In Hospital With Fractured Legs One Day After Surviving Accident (Photos) https://t.co/k9geXcp0Og @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: Truck Driver Abandons Fully Loaded Vehicle After Early Morning Accident In Owerri, Imo State… https://t.co/iN7imvvYTn
6.46678646	3.49159241	Truck Driver Abandons Fully Loaded Vehicle After Early Morning Accident In Owerri, Imo State https://t.co/UPXEBvMXrU @Gistmania #Nigeria
6.46678646	3.49159241	FYI: President Buhari's Son,Yusuf Returns To Nigeria After Treatment Abroad From Power Bike Accident… https://t.co/vuaqX0BTcM
6.45306	3.39583	Today,  made it one week I had an accident on my way to deliver clothes at my customer's shop.… https://t.co/s6qRaq78IU
6.46678646	3.49159241	#ICYMI: President Buhari's Son,Yusuf Returns To Nigeria After Treatment Abroad From Power Bike Accident… https://t.co/zZtURV6oZj
6.46678646	3.49159241	President Buhari's Son,Yusuf Returns To Nigeria After Treatment Abroad From Power Bike Accident https://t.co/SfaM4bmAK5 @Gistmania #Nigeria
6.46678646	3.49159241	FYI: #IStandWithBuhari Campaign Executive Gets New Jeep Days After Having A Car Accident (Photos)… https://t.co/zSspDDjJJE
