334	4/23/18	Bolade Junction Oshodi	Oshodi Isolo	Responded, crash was already addressed	8:45 PM	8:50 PM	5
335	4/28/18	Lasu Gate Inward Iyana-Oba	Ojo	Responded, crash was already addressed	10:55 AM	11:05 AM	10
336	4/25/18	Oshodi Pedestrian Bridge	Oshodi Isolo	Responded, no crash (false call)	7:38 AM	7:47 AM	9
337	4/24/18	Oshodi Oke Inward Charity	Oshodi Isolo	Responded, crash was already addressed	11:50 PM	12:11 AM	21
338	4/26/18	Tipper Garage	Kosofe	Responded, crash was already addressed	10:36 PM	10:45 PM	9
339	4/29/18	In betweeb Ogudu and Ifako inward Lagos	Kosofe	Other	3:35 PM	3:45 PM	10
341	4/25/18	Charity inward Oshodi	Ikeja	Other	7:00 AM	7:29 AM	29
342	4/23/18	Mobil filling station after toll gate	Ikeja	Responded, crash was already addressed	1:50 PM	2:34 PM	44
343	4/24/18	Obanikoro Inward Anthony underbridge	Shomolu	Responded, crash was already addressed	6:54 AM	7:26 AM	32
344	4/28/18	Anthony b/stop inw Obanikoro	Shomolu	Other	7:53 AM	8:34 AM	41
345	4/28/18	Cappa B/S opp LKU inward Oshodi	Oshodi Isolo	Other	12:31 PM	12:56 PM	25
346	4/28/18	Airport Hitel opposite	Ikeja	Other	11:32 AM	11:40 AM	8
347	4/25/18	Iayana Ipaja inward Toll Gate	Ifako Ijaiye	Responded, no crash (false call)	4:05 AM	5:15 AM	70
348	4/21/18	Irawo b/stop landmark police station	Ikorodu	Responded, crash was already addressed	8:32 PM	9:00 PM	28
349	4/25/18	Imeran bustop inward toll gate	Ifako Ijaiye	Other	2:32 AM	3:00 AM	28
350	4/28/18	Abule Oja bstop coming from yaba inward bariga unilag road, vitafoam office	Shomolu	Responded, no crash (false call)	11:38 PM	12:26 AM	48
357	4/29/18	Estate b/s inward Toll Gate	Kosofe	Responded, crash was already addressed	6:48 AM	7:04 AM	16
358	4/9/18	Itamaga Sawmile	Ikorodu	Responded, no crash (false call)	2:17 PM	2:29 PM	12
359	4/10/18	Itoikin Rd Adamo busstop	Ikorodu	Responded, crash was already addressed	11:57 AM	12:20 PM	23
360	4/9/18	Ketu b/stop inward	Kosofe	Responded, no crash (false call)	9:38 AM	10:20 AM	42
362	4/21/18	Majidun close to Obgolonto before bridge inward Ketu	Ikorodu	Responded, no crash (false call)	12:51 PM	1:06 PM	15
364	4/24/18	Barracks inward Ojuelegba	Lagos Mainland	Responded, no crash (false call)	9:47 PM	10:25 PM	38
365	4/25/18	Stadium b/stop inward Barracks	Surulere	Responded, addressed crash	12:08 AM	12:20 AM	12
367	4/23/18	Obalende bridge by BRT Terminus	Lagos Island	Other	8:55 AM	9:10 AM	15
368	4/25/18	3rd Mainland bridge by Adeniji inward Obalende	Lagos Island	Responded, crash was already addressed	2:03 PM	2:15 PM	12
369	4/7/18	Bode Thomas	Surulere	Responded, crash was already addressed	12:02 PM	12:35 PM	33
370	3/30/18	Apongbon inward Orile close to UBA house	Lagos Island	Responded, no crash (false call)	8:20 AM	8:30 AM	10
371	4/8/18	Marine bridge inward Apapa outward Ajegunle boundary	Apapa	Responded, crash was already addressed	9:23 AM	9:40 AM	17
374	4/15/18	Chisco R/about	Eti Osa	Responded, addressed crash	5:58 AM	5:58 AM	0
375	4/15/18	Marwa B/stop	Eti Osa	Responded, addressed crash	5:19 AM	5:25 AM	6
378	4/19/18	Ikota opp. Zenith Bank	Eti Osa	Responded, crash was already addressed	3:47 AM	4:10 AM	23
380	4/23/18	Itamaga Rd by Ota-Ona Grammer	Ikorodu	Responded, no crash (false call)	7:59 PM	8:25 PM	26
381	3/24/18	Itamaga	Ikorodu	Responded, no crash (false call)	12:02 AM	12:17 AM	15
383	4/23/18	Itaoluwo bus stop	Ikorodu	Responded, no crash (false call)	1:14 PM	1:59 PM	45
384	4/16/18	Kasoleri inward Itamaga	Ikorodu	Other	9:48 PM	10:05 PM	17
385	4/27/18	Benson opposite GT Bank	Ikorodu	Responded, crash was already addressed	8:36 AM	8:45 AM	9
386	4/29/18	Oke-Ebegun inward LASPOTECH 1st gate	Ikorodu	Responded, addressed crash	8:46 PM	9:08 PM	22
387	4/28/18	Ajegunle, Ikorodu Road	Ikorodu	Responded, crash was already addressed	5:05 PM	5:46 PM	41
388	4/28/18	Igbukinta Cateringha inward Imote	Ikorodu	Other	3:34 PM	4:42 PM	68
389	4/29/18	Irawu busstop; Ikorodu	Ikorodu	Responded, crash was already addressed	6:52 AM	7:20 AM	28
390	3/22/18	Agungi under pedestrian bridge	Eti Osa	Other	9:21 PM	9:40 PM	19
391	4/10/18	Lekki R/about Lekki Phase 1	Eti Osa	Responded, crash was already addressed	3:16 PM	3:26 PM	10
393	4/14/18	Ikota First Gate	Eti Osa	Responded, no crash (false call)	12:06 PM	12:31 PM	25
394	4/12/18	Obalende inward Iyana - Oworo	Lagos Island	Responded, no crash (false call)	3:56 PM	4:22 PM	26
395	4/14/18		Eti Osa	Responded, no crash (false call)	8:29 AM	8:42 AM	13
396	4/15/18	Chisco Roundabout	Eti Osa	Other	5:58 AM	5:58 AM	0
398	4/18/18	Chevron RIA 	Eti Osa	Responded, addressed crash	7:38 AM	8:01 AM	23
399	4/17/18		Eti Osa	Responded, crash was already addressed	8:19 AM	8:24 AM	5
400	4/11/18	Adekunle Intercession inward Obatende	Lagos Mainland	Responded, addressed crash	12:18 PM	12:30 PM	12
402	4/14/18	Owode B/S Ado Ajah	Eti Osa	Responded, addressed crash	12:45 PM	1:11 AM	26
403	4/15/18	Curie Centre	Lagos Island	Responded, crash was already addressed	7:40 AM	8:15 AM	35
404	4/15/18	Borny Camp	Lagos Island	Responded, addressed crash	7:37 PM	7:47 PM	10
405	4/15/18	Borny Camp	Lagos Mainland	Responded, addressed crash	7:37 PM	7:47 PM	10
406	4/15/18	Ojingbo opp Mainland Hotel inward Iddo	Lagos Mainland	Responded, addressed crash	12:55 PM	1:03 PM	8
407	4/13/18	Adekunle inward 3rd Mainland Bridge	Lagos Mainland	Responded, no crash (false call)	8:22 AM	8:48 AM	26
408	4/11/18	Shoprite Mall	Eti Osa	Responded, addressed crash	3:30 PM	4:00 PM	30
409	4/11/18	Inside Shoprite Mall	Ikeja	Responded, addressed crash	3:30 PM	4:00 PM	30
410	4/8/18	Adebanyo Lekki	Eti Osa	Responded, crash was already addressed	8:00 PM	8:10 PM	10
415	4/13/18	ALbanti barracks inward Ojuelegba	Surulere	Responded, crash was already addressed	11:29 PM	12:15 AM	46
416	4/13/18	Dodm Barracks	Lagos Island	Responded, no crash (false call)	11:29 PM	11:45 PM	16
417	4/15/18	Osborne inward 3rd Mainland Bridge	Lagos Island	Other	6:20 AM	6:30 AM	10
418	4/15/18	Adekunle ascending 3rd Mainland	Lagos Mainland	Responded, crash was already addressed	12:16 AM	12:29 AM	13
419	4/2/18	Ligali Agorinde Land Mark Event Centre	Eti Osa	Other	7:21 PM	7:55 PM	34
420	4/19/18	Ijora Bustop inward Costan	Surulere	Other	1:00 PM	1:15 PM	15
421	4/11/18	Ikate Roundabout of Freedom Way inward Embassy	Eti Osa	Responded, crash was already addressed	12:20 PM	12:35 PM	15
422	4/11/18	Adenji Intercession inward Obalende	Lagos Island	Responded, addressed crash	12:18 PM	12:30 PM	12
424	4/2/18	Front of Badagry Grammar School	Badagry	Responded, crash was already addressed	7:56 PM	8:03 PM	7
425	4/1/18		Ikeja	Responded, addressed crash	11:41 AM	11:46 AM	5
426	4/1/18	Maryland after u bridge inward ICEN	Oshodi Isolo	Responded, no crash (false call)	8:18 PM	8:35 PM	17
427	4/1/18	Cele Bus Stop	Agege	Responded, addressed crash	9:29 PM	9:50 PM	21
428	4/13/18	Ile-Epo B/stop by the side of the new bridge inward Abule-Egba	Shomolu	Responded, crash was already addressed	9:30 PM	10:10 PM	40
429	4/12/18	Anthony under bridge	Ifako Ijaiye	Responded, addressed crash	2:20 AM	2:30 AM	10
430	4/13/18	Adewale Aderibigbe off Ikorodu rd Maryland	Ikeja	Responded, addressed crash	1:39 PM	2:00 PM	21
431	4/13/18	Adewale Aderibigbe off Ikorodu Rd Maryland	Ikeja	Responded, addressed crash	1:39 PM	2:00 PM	21
432	4/13/18	New Oko Iba Rd, Agege at the back of FCIB	Eti Osa	Responded, crash was already addressed	1:39 PM	2:07 PM	28
438	3/27/18	Salin b/stop	Eti Osa	Responded, no crash (false call)	5:41 PM	6:00 PM	19
439	3/28/18	Okun Ajah	Eti Osa	Other	12:02 PM	12:53 PM	51
440	4/14/18	Olumbra Imbadiwe	Lagos Island	Responded, no crash (false call)	10:13 AM	10:20 AM	7
441	3/31/18	Admirality toll gate	Eti Osa	Other	5:42 PM	5:59 PM	17
442	4/3/18	Ekeko Junction	Eti Osa	Responded, addressed crash	3:00 PM	6:20 PM	200
443	4/5/18	Front of Eko Hotel	Eti Osa	Other	2:05 PM	2:15 PM	10
444	4/1/18	Ibeju close to Eleko junction	Ibeju Lekki	Responded, addressed crash	7:37 PM	8:13 PM	36
445	4/4/18	Bogije b/s	Ibeju Lekki	Responded, addressed crash	1:50 PM	2:15 PM	25
446	4/4/18	Bogije b/s	Ibeju Lekki	Responded, addressed crash	1:50 PM	2:15 PM	25
447	4/1/18	Ibeju close to Eleko	Ibeju Lekki	Responded, addressed crash	7:38 PM	8:13 PM	35
448	4/1/18	Ibeju close to Eleko junction	Ibeju Lekki	Responded, addressed crash	7:37 PM	8:13 PM	36
449	4/1/18	Ibeju close to Eleko junction	Ibeju Lekki	Responded, addressed crash	7:37 PM	8:13 PM	36
450	3/31/18	Abraham Adesonya	Eti Osa	Responded, no crash (false call)	7:37 PM	8:50 PM	73
451	4/9/18	Ojuelegba Abati Barack inward Stadium	Surulere	Responded, no crash (false call)	10:24 AM	10:50 AM	26
452	4/9/18	Town Planning B/stop 	Ikeja	Responded, no crash (false call)	9:36 AM	9:50 AM	14
453	4/2/18	Ashipa bus stop inward Semi	Badagry	Responded, crash was already addressed	9:04 PM	9:27 PM	23
454	4/2/18	CMD Rd Along Lagos Ibadan Expressway close to trauma centre	Kosofe	Other	8:22 PM	8:30 PM	8
455	4/3/18	Ganifawemi Park Ojota	Kosofe	Other	4:52 AM	5:05 AM	13
456	4/2/18	Agidigbin by Mega Chicken	Ikeja	Other	11:18 PM	12:35 AM	77
457	4/13/18	Ijesha bus stop inward Oshodi	Surulere	Responded, no crash (false call)	7:02 AM	7:32 AM	30
458	3/29/18	Taskforce Office Oshodi	Oshodi Isolo	Responded, addressed crash	11:00 AM	11:00 AM	0
459	3/29/18	Opp. Guiness, Oba-Akran Road	Ikeja	Responded, no crash (false call)	9:34 AM	9:44 AM	10
460	3/29/18	Excellence Hotel inward Egba Ogunnusi	Ikeja	Responded, no crash (false call)	9:25 AM	9:58 AM	33
461	4/4/18	Molashi Busstop inward Estrada	Alimosho	Responded, crash was already addressed	10:05 PM	10:40 PM	35
462	3/27/18	Ojo inward mile-21 Iyana-Iba b/s	Ojo	Responded, no crash (false call)	5:52 PM	6:31 PM	39
463	4/11/18		Lagos Island	Responded, addressed crash	12:18 PM	12:38 PM	20
464	4/21/18	Oshodi-Apapa Expressway Ambulance Point Landmark Itire	Oshodi Isolo	Responded, crash was already addressed	10:24 PM	10:37 PM	13
467	4/22/18		Surulere	Responded, crash was already addressed	8:27 AM	9:03 AM	36
468	4/24/18	Akin Adesola VI	Lagos Island	Responded, crash was already addressed	12:13 PM	12:22 PM	9
469	4/28/18		Ikeja	Responded, addressed crash	3:37 AM	4:05 AM	28
470	4/12/18	Accident after Alakija inward mile 2	Amuwo Odofin	Other	2:54 AM	3:14 AM	20
471	4/12/18	Ilaleko road by nam market inward Iyana Ido	Mushin	Responded, crash was already addressed	10:57 PM	11:23 PM	26
472	4/12/18	AMJE b/stop inward OTA	Ifako Ijaiye	Responded, crash was already addressed	11:47 PM	12:28 AM	41
473	4/12/18	Odo eran along igando road inward Isen	Alimosho	Responded, no crash (false call)	8:25 PM	9:14 PM	49
474	4/12/18	Agunlejika bus-stop along Oshodi - Expressway	Surulere	Responded, addressed crash	9:42 AM	9:54 AM	12
475	4/9/18	Charity bus-stop inward Oshodi	Oshodi Isolo	Other	2:00 PM	2:10 PM	10
476	4/16/18	Barracks b/s outward 	Oshodi Isolo	Responded, addressed crash	10:41 PM	11:00 PM	19
477	4/16/18	Ridwolco B/stop inward Ikorodu	Ikorodu	Other	9:40 AM	9:52 AM	12
478	4/19/18	Ijegun Isheri Junction inward Ijegun	Alimosho	Responded, no crash (false call)	10:00 AM	10:54 AM	54
479	4/24/18	Akowonjo Roundabout 	Alimosho	Other	5:42 PM	6:20 PM	38
481	4/24/18	Iddo bus stop	Lagos Mainland	Responded, addressed crash	12:47 PM	12:59 PM	12
483	4/2/18	Iponri inward Stadium 	Surulere	Responded, no crash (false call)	6:44 PM	6:59 PM	15
484	4/2/18	LASU Igando road, Olorunjemi b/stop	Alimosho	Responded, addressed crash	1:00 PM	1:06 PM	6
485	4/14/18	Barracks b/s Ojo	Ojo	Responded, crash was already addressed	7:42 PM	8:13 PM	31
486	4/27/18	Ile Zile inward Iyana Ipaya	Agege	Responded, no crash (false call)	3:35 PM	3:44 PM	9
487	4/19/18	Coker gate, orisunbare road Shasha	Oshodi Isolo	Responded, no crash (false call)	5:22 AM	6:09 AM	47
488	4/3/18	Powerline bus stop inward Igando	Alimosho	Responded, no crash (false call)	8:05 AM	8:30 AM	25
489	4/26/18	Bade b/s by NNPC Isolo rd outward Ikotun	Oshodi Isolo	Other	12:26 AM	1:00 AM	34
490	4/24/18	Alaka b/stop outward stadium ojokoro	Surulere	Responded, addressed crash	7:34 PM	8:04 PM	30
491	4/10/18	Lawanson road by cele b/s Iyana Itire	Surulere	Responded, no crash (false call)	6:42 PM	7:35 PM	53
492	4/21/18		Surulere	Responded, no crash (false call)	5:36 PM	6:02 PM	26
497	4/11/18	Oke Gbegun, Laspotech	Ikorodu	Other	11:58 PM	12:19 AM	21
499	4/22/18	Diamond bank b4 Chisco	Eti Osa	Responded, no crash (false call)	5:30 PM	5:40 PM	10
501	4/17/18	Jakande 1st gate inward Ajah	Eti Osa	Responded, crash was already addressed	7:41 AM	8:06 AM	25
502	4/21/18	1st toll gate inward Jakande Lekki	Eti Osa	Responded, crash was already addressed	3:01 PM	3:08 PM	7
503	4/21/18	VAC R/About	Eti Osa	Responded, crash was already addressed	4:45 PM	5:12 PM	27
505	4/20/18	Chevron R/About	Eti Osa	Responded, no crash (false call)	6:12 AM	6:28 AM	16
506	4/20/18	Lekki Roundabout	Eti Osa	Responded, no crash (false call)	7:23 AM	8:05 AM	42
507	4/19/18	Lekki Epe Xpress Way Abraham Adesanya b/stop	Eti Osa	Other	7:55 PM	8:35 PM	40
510	4/21/18	Chevron RTA	Eti Osa	Other	6:35 AM	6:49 AM	14
511	4/19/18	After Iyenalba by lasupete opp postal centre inward Igando	Alimosho	Responded, no crash (false call)	9:03 PM	9:20 PM	17
512	4/27/18	Dopemu underbridge inw Oshodi	Alimosho	Responded, crash was already addressed	9:15 AM	9:35 AM	20
513	3/29/18	Adebayo Dorothy close to Dowen sch	Eti Osa	Responded, addressed crash	7:17 PM	7:32 PM	15
514	3/23/18	Chevron R/about	Eti Osa	Responded, addressed crash	2:04 AM	2:19 AM	15
516	3/23/18	Chevron R/About	Eti Osa	Responded, addressed crash	2:04 AM	2:19 AM	15
517	3/29/18	Itedo lane end of Admiralty Estate	Eti Osa	Responded, crash was already addressed	6:14 PM	6:33 PM	19
518	3/29/18	1st Toll Gate	Eti Osa	Responded, addressed crash	4:49 PM	5:05 PM	16
519	3/29/18	1st Toll Gate	Eti Osa	Responded, addressed crash	4:49 PM	5:05 PM	16
522	3/8/18	BRT b/stop outward Ojuelegba	Surulere	Responded, crash was already addressed	8:11 PM	8:26 PM	15
523	3/8/18	Ojuelegba by GT Bank opposite Albati barracks	Surulere	Responded, crash was already addressed	11:02 PM	11:18 PM	16
525	3/24/18	VI inward Marina bridge	Lagos Island	Responded, crash was already addressed	9:30 AM	9:40 AM	10
528	3/7/18	Apapa	Apapa	Did not respond	7:22 PM	8:05 PM	43
531	3/18/18	Golden gate, opposite IUAIPC Ikoyi	Eti Osa	Responded, crash was already addressed	11:05 AM	11:19 AM	14
532	3/10/18	Apogbon bridge inward CMS	Lagos Island	Responded, addressed crash	11:22 PM	11:35 PM	13
533	3/10/18	Ojuelegba, opp Abati Barracks 	Surulere	Responded, addressed crash	9:55 AM	10:00 AM	5
534	3/9/18	National Art Theatre Inward Orile	Surulere	Responded, no crash (false call)	8:48 PM	9:15 PM	27
535	3/10/18	Ojuelegba, opp. Atabi Barracks	Surulere	Responded, addressed crash	9:55 AM	10:00 AM	5
538	3/23/18		Lagos Island	Responded, no crash (false call)	9:13 AM	9:30 AM	17
539	3/3/18	Spencer bus stop	Lagos Mainland	Responded, addressed crash	8:22 AM	8:32 AM	10
540	3/25/18	Civic Center by the traffic light	Eti Osa	Responded, addressed crash	2:00 PM	2:12 PM	12
541	3/29/18	Abraham Adesanya	Eti Osa	Responded, addressed crash	1:21 PM	1:40 PM	19
542	3/23/18	Ikota 2nd gate	Eti Osa	Responded, addressed crash	12:50 PM	1:09 PM	19
543	3/15/18	Naruwa by Pinnacle 	Eti Osa	Responded, no crash (false call)	1:43 PM	1:48 PM	5
545	3/10/18	Jakande roundabout under bridge	Eti Osa	Responded, addressed crash	5:15 PM	5:16 PM	1
546	3/10/18	Elf b/stop btw Marwa	Eti Osa	Responded, addressed crash	2:37 PM	2:53 PM	16
547	4/10/18	Ajah bridge inward Abraham	Eti Osa	Responded, no crash (false call)	1:45 PM	2:00 PM	15
548	3/10/18	Ikota b/stop inward Ajah	Eti Osa	Responded, no crash (false call)	9:36 PM	10:01 PM	25
549	3/13/18	Ilasam inward Jakande	Eti Osa	Other	9:28 PM	9:50 PM	22
551	3/25/18	Civic Centre along Lekki by traffic light	Eti Osa	Responded, addressed crash	2:00 AM	2:14 AM	14
552	3/5/18		Apapa	Responded, crash was already addressed	2:27 PM	4:02 PM	95
553	3/5/18		Apapa	Responded, no crash (false call)	7:24 PM	7:35 PM	11
555	3/25/18	Civic Centre along Lekki by traffic light	Eti Osa	Responded, addressed crash	2:00 AM	2:12 AM	12
556	3/31/18		Lagos Island	Responded, crash was already addressed	4:12 AM	4:17 AM	5
557	3/12/18	Chisco R/Abt	Eti Osa	Responded, addressed crash	6:20 AM	6:24 AM	4
558	3/13/18	Agungi b/stop	Eti Osa	Responded, no crash (false call)	3:59 PM	4:31 PM	32
560	3/22/18	Elegorzar	Eti Osa	Responded, addressed crash	12:48 AM	12:53 AM	5
561	3/30/18	Abraham Adesanya inward Ajah	Eti Osa	Responded, no crash (false call)	1:58 PM	4:05 PM	127
562	3/25/18	Admiralty Lekki Express Orile PLaza	Eti Osa	Responded, addressed crash	9:29 AM	9:48 AM	19
563	3/26/18	Ikate b/s before bridge inward Lekki	Eti Osa	Responded, addressed crash	9:40 PM	9:45 PM	5
567	3/11/18	Lekki tollgate	Eti Osa	Responded, addressed crash	6:50 AM	6:59 AM	9
569	3/3/18	Mile 12 beside a complex	Kosofe	Responded, addressed crash	3:45 AM	4:18 AM	33
570	3/3/18	Ajegunle bustop inward Mile 12	Kosofe	Other	2:36 PM	2:51 PM	15
571	3/2/18	Majidun b/stop, Ikorodu	Ikorodu	Responded, no crash (false call)	7:15 PM	7:32 PM	17
572	3/11/18	Hotel b/stop Omole Ojodu Berger	Ikeja	Responded, addressed crash	7:07 PM	7:20 PM	13
573	3/1/18	Apongbon inward Ojuelegba	Lagos Island	Responded, addressed crash	10:32 AM	10:41 AM	9
574	3/1/18	Apongbon inward Ojuelegba	Lagos Island	Responded, addressed crash	10:32 AM	10:41 AM	9
575	3/1/18		Lagos Island	Responded, addressed crash	10:32 AM	10:41 AM	9
576	3/1/18		Lagos Island	Responded, addressed crash	10:30 AM	10:41 AM	11
577	3/30/18	Oko-Afo inward BDG	Badagry	Responded, no crash (false call)	5:32 PM	5:58 PM	26
578	3/27/18	Ikoga inward Muno	Badagry	Responded, crash was already addressed	8:12 AM	8:48 AM	36
579	3/5/18	Adekinle inward Mile 12	Kosofe	Responded, crash was already addressed	9:24 PM	9:57 PM	33
581	3/8/18	Ikorodu Garage	Ikorodu	Responded, crash was already addressed	11:33 AM	11:45 AM	12
582	3/4/18	Broad Str by Briscoe Busstop inward Apongbon	Lagos Island	Responded, addressed crash	12:58 AM	1:15 AM	17
585	3/4/18	Broad St BY	Lagos Island	Responded, addressed crash	1:00 AM	1:15 AM	15
586	3/4/18	Broad Street By	Lagos Island	Responded, addressed crash	1:00 AM	1:15 AM	15
587	3/3/18		Lagos Mainland	Responded, crash was already addressed	4:26 PM	4:42 PM	16
588	5/4/18	Broad Str by Briscoe Bus-stop inward Apongbon	Lagos Island	Responded, addressed crash	12:58 AM	1:15 AM	17
589	3/4/18	3rd Mainland Bridge inward Iyana-Oworo	Lagos Mainland	Responded, addressed crash	5:29 AM	5:55 AM	26
590	3/3/18	3rd Mainland Bridge inward Iyana-Owo by Unilag Waterfront	Lagos Mainland	Did not respond	9:25 AM	9:34 AM	9
591	3/4/18	Owode Elede	Kosofe	Responded, no crash (false call)	8:57 AM	9:35 AM	38
592	3/8/18	Mile 12 underbridge inward Ikorodu	Kosofe	Responded, no crash (false call)	8:29 PM	9:00 PM	31
594	3/3/18	Anthony b/stop inward Maryland	Shomolu	Responded, no crash (false call)	4:25 PM	4:31 PM	6
595	3/3/18	Surgical Emergency Lasuth	Ikeja	Responded, addressed crash	7:38 PM	7:58 PM	20
596	3/4/18	Ogolonto by BRT lane inward Ikorodu	Ikorodu	Other	7:53 AM	8:05 AM	12
597	3/3/18	Agril bus inward Lagos	Ikorodu	Responded, crash was already addressed	5:38 PM	5:55 PM	17
598	3/4/18	Ketu b/stop by Lamata	Kosofe	Responded, addressed crash	6:50 AM	7:03 AM	13
599	3/1/18	Jakade Isolo	Oshodi Isolo	Did not respond	8:29 AM	9:04 AM	35
600	3/2/18	Iyana Oworo inward Bariga on top of the  bridge berger	Shomolu	Responded, crash was already addressed	10:40 AM	10:58 AM	18
601	3/2/18	Opebi by Chicken Republic	Ikeja	Responded, addressed crash	9:20 PM	10:00 PM	40
602	3/1/18	Ogudu inward Alapere	Kosofe	Responded, addressed crash	12:30 AM	12:45 AM	15
604	3/1/18	Apingbon inward Ojuelegba	Lagos Island	Responded, addressed crash	10:30 AM	10:41 AM	11
608	3/2/18	Apostolic Church inward Seven Up	Kosofe	Responded, addressed crash	12:27 PM	12:50 PM	23
609	2/24/18	PWD inward Ikeja	Ikeja	Responded, addressed crash	9:30 PM	9:30 PM	0
610	12/21/17	T junction	Epe	Responded, addressed crash	9:42 AM	9:43 AM	1
612	2/19/18	Gbagada express inward Oshodi under the Pedestrian Bridge	Shomolu	Responded, addressed crash	10:58 AM	11:12 AM	14
613	2/19/18	Trem b/s, Gbagada inward Oshodi	Shomolu	Other	3:13 PM	3:14 PM	1
614	2/2/18	Toll Gate B/Stop	Ikeja	Responded, crash was already addressed	8:28 PM	9:23 PM	55
615	2/21/18	New Garage Inward Mary;and	Ikeja	Other	7:40 PM	8:15 PM	35
616	2/21/18	Taskforce Office, Oshodi	Oshodi Isolo	Responded, addressed crash	4:20 PM	4:20 PM	0
617	2/2/18	Pedro rd inward Ladilak	Shomolu	Responded, no crash (false call)	8:20 AM	8:43 AM	23
618	2/21/18	Adekunle Fajuyi way P.W.S. by Railway Line	Ikeja	Responded, crash was already addressed	11:07 AM	11:14 AM	7
619	2/21/18	Mile 12 Diamond Bank	Kosofe	Responded, crash was already addressed	8:25 PM	9:06 PM	41
620	2/28/18	Abiola Gardens inward Secretariat	Kosofe	Responded, crash was already addressed	7:13 AM	7:30 AM	17
622	2/15/18	Irawo Bustio inward Ikorodu	Ikorodu	Other	12:29 PM	12:51 PM	22
623	2/28/18	Ita Oluwo	Ikorodu	Responded, crash was already addressed	9:35 PM	10:08 PM	33
624	2/25/18	Adamo b/stop inward Itoikin	Ikorodu	Responded, crash was already addressed	4:22 PM	5:10 PM	48
625	2/25/18	Itowolo	Ikorodu	Responded, addressed crash	7:23 AM	7:43 AM	20
626	2/22/18	Maryland B/stop inward Ojota	Ikeja	Responded, addressed crash	12:12 PM	12:22 PM	10
627	2/24/18	Ojodu Berger inward Ogba	Ikeja	Responded, addressed crash	10:13 AM	10:56 AM	43
628	2/15/18	Toyota Underbridge inward Mile 12	Kosofe	Responded, addressed crash	6:39 AM	6:59 AM	20
629	2/14/18	Mile 2 bridge inward Badagry	Amuwo Odofin	Other	9:01 PM	9:47 PM	46
631	2/12/18	Stadium Underbridge	Surulere	Responded, addressed crash	11:46 PM	11:52 PM	6
632	2/16/18		Lagos Island	Other	5:27 AM	5:45 AM	18
634	3/1/18	Unilag waterfront from Iyana-Oworo into Lagos	Lagos Mainland	Responded, no crash (false call)	3:06 PM	3:24 PM	18
635	2/15/18	Charity inward Oshodi-Oke	Mushin	Responded, no crash (false call)	7:52 AM	8:00 AM	8
636	2/26/18	Apongbon Bridge	Lagos Island	Other	9:25 PM	9:28 PM	3
637	2/28/18	Ogudu Ori-oke	Kosofe	Responded, addressed crash	11:59 AM	12:08 PM	9
638	2/28/18	Tollgate inward Berger	Ikeja	Responded, crash was already addressed	3:39 AM	4:15 AM	36
640	2/23/18	Fadeyi b/stop inward Jibowu	Shomolu	Responded, no crash (false call)	10:08 AM	10:28 AM	20
642	2/19/18	Doyin by ASCON Filling Station 	Surulere	Responded, no crash (false call)	7:09 PM	7:50 PM	41
643	2/19/18	Ozumba Mbadiwe st btw Mobil House and Mobil Filling Station	Eti Osa	Responded, no crash (false call)	9:46 PM	10:04 PM	18
646	2/18/18	Abule Ado opposite Oando Filling Station 	Amuwo Odofin	Responded, crash was already addressed	5:09 PM	5:58 PM	49
648	2/18/18	Orelope Inward Egbeda	Alimosho	Responded, no crash (false call)	10:11 PM	10:38 PM	27
649	2/2/18	Mile 2 on the bridge inward Oshodi	Surulere	Responded, no crash (false call)	8:58 PM	9:32 PM	34
650	2/9/18	Library b/stop along GH IKD	Ikorodu	Responded, crash was already addressed	1:40 PM	1:42 PM	2
651	2/19/18	Olusanya Street, off Oniwaya 	Agege	Responded, addressed crash	3:25 AM	3:35 AM	10
652	2/7/18	Egbeda b/s inward Idimu	Alimosho	Responded, addressed crash	3:35 PM	3:35 PM	0
653	2/7/18	Egbeda b/stop inward Idimu	Alimosho	Responded, addressed crash	3:35 PM	3:35 PM	0
654	2/20/18	Cele Express, Cele bus stop inward Ojota	Surulere	Responded, no crash (false call)	9:52 PM	10:12 PM	20
656	2/24/18	Arigbanla b/stop close to NYSC Camp Iyana Ipaja	Agege	Responded, no crash (false call)	7:25 AM	8:00 AM	35
657	2/24/18	Liasu road inward Canal outward Ile-Ife	Alimosho	Other	5:53 AM	6:48 AM	55
658	2/16/18	Aruna b/stop inward Ikorodu	Ikorodu	Responded, crash was already addressed	8:01 PM	8:28 PM	27
659	2/15/18	Irawo inward 	Ikorodu	Other	12:29 PM	12:52 PM	23
660	2/20/18	Palmgrove b/stop	Shomolu	Other	5:25 AM	6:22 AM	57
662	2/21/18	Muritala Bus-stop, Jagunmolu st. Bariga	Shomolu	Responded, crash was already addressed	10:05 PM	10:18 PM	13
664	2/23/18	Bolade Safety Arena 	Oshodi Isolo	Responded, addressed crash	5:15 AM	6:30 AM	75
665	2/24/18	PWD b/stop inward	Ikeja	Responded, addressed crash	9:30 PM	9:30 PM	0
666	2/24/18	PWD b/stop inward	Ikeja	Responded, addressed crash	9:30 PM	9:30 PM	0
668	2/25/18	Ogunnusi by Omole	Ikeja	Responded, addressed crash	3:55 AM	4:23 AM	28
